batch_idx,sample_in_batch,video_path,gap_start_frame,gap_end_frame,pesq,stoi
0,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/brbd3a.mpg,278,294,4.2086334228515625,0.9274992724569916
0,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrbh8n.mpg,213,229,4.258424282073975,0.9222769670936252
0,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srak9a.mpg,221,237,3.906209707260132,0.8601757857462835
0,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srbl3a.mpg,190,206,4.331302165985107,0.9863897111512256
0,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgil5s.mpg,193,209,4.447202682495117,0.96316087381385
0,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgas2n.mpg,33,49,2.4489848613739014,0.9631560421247524
0,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/swwf9a.mpg,251,267,4.286380767822266,0.8984896559005052
0,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bgak2n.mpg,147,163,3.7697768211364746,0.9659532950074551
0,8,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbix5s.mpg,223,239,4.469903469085693,0.9174951890619651
0,9,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bgij8n.mpg,230,246,4.2907395362854,0.907137286559389
0,10,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrbh9s.mpg,133,149,3.460740804672241,0.9832533831615602
0,11,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbix7a.mpg,254,270,4.266902446746826,0.9506766714431254
0,12,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lbaa5s.mpg,101,117,3.6797149181365967,0.9677261051607394
0,13,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bbio4n.mpg,14,30,4.245267868041992,0.9999523865868519
0,14,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lgbxzp.mpg,190,206,4.288829326629639,0.990114720100617
0,15,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pgbbzn.mpg,193,209,4.293389320373535,0.9692788252447085
1,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrwi2n.mpg,208,224,4.272016525268555,0.9713127259816455
1,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lwwv9a.mpg,284,300,4.402774810791016,0.9863212894854888
1,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bbwx1s.mpg,265,281,4.3322343826293945,0.9554131468733159
1,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pwwa8n.mpg,84,100,3.7755396366119385,0.9652465532980667
1,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bgby4n.mpg,277,293,4.181436538696289,0.9709101593894786
1,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgwa1a.mpg,60,76,3.257782459259033,0.9612676592361635
1,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/prif5s.mpg,216,232,4.306342601776123,0.9688447695397701
1,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbby3s.mpg,240,256,4.293878555297852,0.8849020224713551
1,8,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lwih9a.mpg,66,82,3.4242565631866455,0.9764742528036673
1,9,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lgai9a.mpg,156,172,4.2812957763671875,0.9918049831265295
1,10,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lgbj1s.mpg,268,284,4.452115058898926,0.9540611659042787
1,11,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrwi3s.mpg,40,56,3.4728245735168457,0.9594258819453928
1,12,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lbbh5a.mpg,234,250,4.277563571929932,0.9052704799436168
1,13,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lgbc9a.mpg,142,158,3.6427066326141357,0.9519444436060202
1,14,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lwaizn.mpg,241,257,4.280117511749268,0.8403293544444328
1,15,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pwwuzn.mpg,236,252,4.518436431884766,0.9338920905398511
2,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/swal5a.mpg,268,284,4.4630022048950195,0.9734374342692503
2,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sriyzn.mpg,98,114,1.9497215747833252,0.9520215009569456
2,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lbaa4n.mpg,35,51,2.520312786102295,0.9620243680489181
2,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrwo6n.mpg,141,157,3.7548234462738037,0.9678972444802674
2,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lwbc3a.mpg,12,28,4.1622700691223145,0.9977669225491138
2,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/brap4n.mpg,150,166,4.317969799041748,0.9854642186241293
2,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgbf9s.mpg,113,129,3.04437255859375,0.9743266877361317
2,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrwv1s.mpg,265,281,4.289830207824707,0.9513511852070281
2,8,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pras6n.mpg,50,66,2.8966574668884277,0.9685427057269742
2,9,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgwazp.mpg,171,187,3.920215606689453,0.947233461311853
2,10,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bbaczn.mpg,17,33,3.65639328956604,0.9981041445077986
2,11,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/prwt6p.mpg,175,191,3.1612424850463867,0.940881997194245
2,12,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pgin1s.mpg,15,31,4.2121195793151855,0.9990839780962422
2,13,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bbib8p.mpg,4,20,4.359272480010986,0.9999740284900495
2,14,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bwbk2p.mpg,276,292,4.3081583976745605,0.9862302661727241
2,15,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pbbf8p.mpg,167,183,3.6868226528167725,0.9539619337556067
