batch_idx,sample_in_batch,video_path,gap_start_frame,gap_end_frame,pesq,stoi
0,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/brbd3a.mpg,95,220,2.0055830478668213,0.7557461461467918
0,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrbh8n.mpg,40,165,1.4664677381515503,0.7349085928671046
0,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srak9a.mpg,159,284,3.354062080383301,0.6640349913365526
0,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srbl3a.mpg,25,150,1.6564170122146606,0.8272887090999845
0,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgil5s.mpg,13,138,1.4003543853759766,0.8420905814599061
0,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgas2n.mpg,0,125,1.4863507747650146,0.8761859580925198
0,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/swwf9a.mpg,1,126,1.6628568172454834,0.8577068540016473
0,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bgak2n.mpg,120,245,1.8482894897460938,0.6783092608801861
0,8,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbix5s.mpg,21,146,1.8191542625427246,0.8814567159155361
0,9,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bgij8n.mpg,71,196,1.4847173690795898,0.7107078864075157
0,10,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrbh9s.mpg,74,199,1.4061601161956787,0.7658688106410914
0,11,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbix7a.mpg,114,239,2.8086888790130615,0.7302553134580153
0,12,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lbaa5s.mpg,134,259,2.7511203289031982,0.8258385072884575
0,13,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bbio4n.mpg,122,247,2.3710761070251465,0.7009187004076345
0,14,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lgbxzp.mpg,46,171,1.387038230895996,0.7293989482470296
0,15,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pgbbzn.mpg,112,237,1.6934285163879395,0.7090492540177034
1,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrwi2n.mpg,156,281,3.545600414276123,0.9462471780535633
1,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lwwv9a.mpg,133,258,3.0397725105285645,0.7449817065858939
1,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bbwx1s.mpg,4,129,1.6981420516967773,0.8407508161490111
1,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pwwa8n.mpg,76,201,1.826382040977478,0.7603544533860968
1,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bgby4n.mpg,91,216,1.8685343265533447,0.7661502226232452
1,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgwa1a.mpg,18,143,1.7169616222381592,0.820159504619997
1,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/prif5s.mpg,117,242,1.970976710319519,0.7755696019567249
1,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbby3s.mpg,56,181,1.5071237087249756,0.7673955336081584
1,8,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lwih9a.mpg,57,182,1.2700996398925781,0.695802541725278
1,9,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lgai9a.mpg,114,239,2.213587522506714,0.7013279201275907
1,10,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lgbj1s.mpg,2,127,1.7432637214660645,0.8248362361046896
1,11,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrwi3s.mpg,139,264,2.7283082008361816,0.60919646566143
1,12,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lbbh5a.mpg,122,247,2.239605665206909,0.7609207236088913
1,13,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lgbc9a.mpg,130,255,2.4156975746154785,0.7497322680180081
1,14,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lwaizn.mpg,158,283,3.5171141624450684,0.6673467265277496
1,15,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pwwuzn.mpg,4,129,1.5740413665771484,0.8375571810230334
2,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/swal5a.mpg,77,202,1.535535216331482,0.8099991061352002
2,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sriyzn.mpg,174,299,3.759190320968628,0.610958551995158
2,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lbaa4n.mpg,27,152,1.290830373764038,0.7924126135964049
2,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrwo6n.mpg,149,274,3.92435359954834,0.6516606639584405
2,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lwbc3a.mpg,160,285,3.2867558002471924,0.7038109058236933
2,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/brap4n.mpg,12,137,1.4495898485183716,0.8304212308011459
2,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgbf9s.mpg,171,296,3.231020212173462,0.74704547429326
2,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrwv1s.mpg,13,138,1.3291043043136597,0.8172618537549762
2,8,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pras6n.mpg,32,157,1.3985450267791748,0.7717828854249589
2,9,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgwazp.mpg,133,258,2.0191667079925537,0.6896133550149148
2,10,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bbaczn.mpg,151,276,3.1453866958618164,0.7563387006886005
